Success	Path Length (in meters)	Average Clearance (in meters)	Computation_time	Smoothness Factor
True,5.43314671175471,0.42522988505747134,174,9.387673355559667
True,7.92941302345218,0.46484716157205247,229,34.43175446617324
True,11.511938321052005,0.46503424657534254,292,94.19282979183959
True,7.964744796575603,0.44565420560747665,214,66.54488531200691
True,10.410515597986686,0.48595238095238086,294,59.358150530444334
True,8.594990840552876,0.49605932203389835,236,109.02720818317123
True,13.53003957660719,0.41862275449101805,334,6.270367165384956
True,11.128470750473136,0.3806185567010309,291,27.169584390380397
True,10.854367420776068,0.45540716612377863,307,41.09157870656463
True,8.738846308026483,0.4851923076923077,260,27.38969851570816
**********,**********,**********,**********,**********
Successful Trials,10
Total Trials,10
Percentage Success,100.0
Mean Path Length (meters),9.609647334725693,Standard Deviation in Path Length,2.315301764506435
Mean Clearance (meters),0.45226179868067573,Standard Deviation in Clearance,0.03575820183434315
Mean Computation Time,263.1,Standard Deviation in Computation Time,49.192253229322375
**********,**********,**********,**********,**********
