Success	Path Length (in meters)	Average Clearance (in meters)	Computation_time	Smoothness Factor
True,4.6623203364421455,0.419,130,68.61234689921201
False,9.45056078783821,0.49334494773519166,287,462.02471582634416
True,11.251801244787348,0.5057738095238096,336,26.684365935410234
False,6.104147666560345,0.37430851063829784,188,4.844908571304692
False,9.152991661346263,0.3788122605363985,261,28.826688973434806
False,9.011692446054086,0.4038412698412699,315,20.721079325682908
False,13.826743652471958,0.3524619289340102,394,22.249632603081047
False,11.425704130380712,0.4091755319148936,376,23508.7962207451
False,10.867254778758088,0.4452793296089386,358,22.605347289806783
False,11.674027228750374,0.35992327365728904,391,120.8911362826532
**********,**********,**********,**********,**********
Successful Trials,2
Total Trials,10
Percentage Success,20.0
Mean Path Length (meters),7.957060790614747,Standard Deviation in Path Length,4.659466634790183
Mean Clearance (meters),0.4623869047619048,Standard Deviation in Clearance,0.06135834914367558
Mean Computation Time,233,Standard Deviation in Computation Time,145.6639969244288
**********,**********,**********,**********,**********
