Success	Path Length (in meters)	Average Clearance (in meters)	Computation_time	Smoothness Factor
success,5.785154054953925,1.1261386138613863,101,3.929353926484547
success,9.322918036055778,0.8120886075949367,158,5.2949199844735775
success,10.622075190111477,1.08438202247191,178,7.179229305666862
success,7.141151226078393,1.0471311475409837,122,10.229658275091253
success,9.603402367080507,1.1090184049079754,163,12.256610823186554
success,8.314432840012163,0.9802127659574467,141,36.91576986563724
success,12.810109608835255,1.0262385321100915,218,18.383321936884947
success,11.614981259068816,0.9398477157360406,197,21.708850367603553
success,9.897903576240529,1.068323353293413,167,4.1435956982255275
success,9.334424028189957,0.9615,160,7.517666789023667
**********,**********,**********,**********,**********
Successful Trials,10
Total Trials,10
Percentage Success,100.0
Mean Path Length (meters),9.44465521866268,Standard Deviation in Path Length,2.0454829309470917
Mean Clearance (meters),1.0154881163474185,Standard Deviation in Clearance,0.09480865544289419
Mean Computation Time,160.5,Standard Deviation in Computation Time,33.997548931258756
Mean Smoothness,12.755897697227772,Standard Deviation in smoothness,10.373245306887013
**********,**********,**********,**********,**********
